"query.number"	"significant"	"p.value"	"term.size"	"query.size"	"overlap.size"	"precision"	"recall"	"term.id"	"domain"	"subgraph.number"	"term.name"	"relative.depth"	"intersection"	"IC"
"65"	"paleturquoise"	TRUE	0.000685	379	98	15	0.153	0.04	"REAC:R-HSA-68886"	"rea"	6	"M Phase"	2	"ENSG00000124635,ENSG00000137100,ENSG00000158373,ENSG00000158406,ENSG00000180573,ENSG00000180596,ENSG00000183598,ENSG00000184678,ENSG00000185130,ENSG00000196890,ENSG00000197061,ENSG00000197238,ENSG00000197409,ENSG00000197903,ENSG00000233822"	NA
"66"	"paleturquoise"	TRUE	1.46e-08	142	98	14	0.143	0.099	"REAC:R-HSA-68875"	"rea"	6	"Mitotic Prophase"	3	"ENSG00000124635,ENSG00000158373,ENSG00000158406,ENSG00000180573,ENSG00000180596,ENSG00000183598,ENSG00000184678,ENSG00000185130,ENSG00000196890,ENSG00000197061,ENSG00000197238,ENSG00000197409,ENSG00000197903,ENSG00000233822"	NA
"67"	"paleturquoise"	TRUE	1.38e-12	74	98	14	0.143	0.189	"REAC:R-HSA-2299718"	"rea"	6	"Condensation of Prophase Chromosomes"	4	"ENSG00000124635,ENSG00000158373,ENSG00000158406,ENSG00000180573,ENSG00000180596,ENSG00000183598,ENSG00000184678,ENSG00000185130,ENSG00000196890,ENSG00000197061,ENSG00000197238,ENSG00000197409,ENSG00000197903,ENSG00000233822"	NA
"68"	"paleturquoise"	TRUE	1.09e-07	109	98	12	0.122	0.11	"REAC:R-HSA-73886"	"rea"	12	"Chromosome Maintenance"	1	"ENSG00000124635,ENSG00000158373,ENSG00000158406,ENSG00000180573,ENSG00000180596,ENSG00000184678,ENSG00000185130,ENSG00000196890,ENSG00000197061,ENSG00000197238,ENSG00000197903,ENSG00000233822"	NA
"69"	"paleturquoise"	TRUE	8.38e-10	73	98	12	0.122	0.164	"REAC:R-HSA-774815"	"rea"	12	"Nucleosome assembly"	2	"ENSG00000124635,ENSG00000158373,ENSG00000158406,ENSG00000180573,ENSG00000180596,ENSG00000184678,ENSG00000185130,ENSG00000196890,ENSG00000197061,ENSG00000197238,ENSG00000197903,ENSG00000233822"	NA
"70"	"paleturquoise"	TRUE	8.38e-10	73	98	12	0.122	0.164	"REAC:R-HSA-606279"	"rea"	12	"Deposition of new CENPA-containing nucleosomes at the centromere"	3	"ENSG00000124635,ENSG00000158373,ENSG00000158406,ENSG00000180573,ENSG00000180596,ENSG00000184678,ENSG00000185130,ENSG00000196890,ENSG00000197061,ENSG00000197238,ENSG00000197903,ENSG00000233822"	NA
"71"	"paleturquoise"	TRUE	3.53e-09	82	98	12	0.122	0.146	"REAC:R-HSA-157579"	"rea"	12	"Telomere Maintenance"	2	"ENSG00000124635,ENSG00000158373,ENSG00000158406,ENSG00000180573,ENSG00000180596,ENSG00000184678,ENSG00000185130,ENSG00000196890,ENSG00000197061,ENSG00000197238,ENSG00000197903,ENSG00000233822"	NA
"72"	"paleturquoise"	TRUE	1.1e-11	52	98	12	0.122	0.231	"REAC:R-HSA-171306"	"rea"	12	"Packaging Of Telomere Ends"	3	"ENSG00000124635,ENSG00000158373,ENSG00000158406,ENSG00000180573,ENSG00000180596,ENSG00000184678,ENSG00000185130,ENSG00000196890,ENSG00000197061,ENSG00000197238,ENSG00000197903,ENSG00000233822"	NA
"73"	"paleturquoise"	TRUE	1.1e-10	100	98	14	0.143	0.14	"REAC:R-HSA-977225"	"rea"	30	"Amyloid fiber formation"	1	"ENSG00000124635,ENSG00000158373,ENSG00000158406,ENSG00000180573,ENSG00000180596,ENSG00000183598,ENSG00000184678,ENSG00000185130,ENSG00000196890,ENSG00000197061,ENSG00000197238,ENSG00000197409,ENSG00000197903,ENSG00000233822"	NA
"74"	"paleturquoise"	TRUE	2.18e-09	276	98	19	0.194	0.069	"REAC:R-HSA-4839726"	"rea"	20	"Chromatin organization"	1	"ENSG00000124635,ENSG00000158373,ENSG00000158406,ENSG00000180573,ENSG00000180596,ENSG00000181218,ENSG00000183598,ENSG00000184270,ENSG00000184678,ENSG00000185130,ENSG00000196747,ENSG00000196787,ENSG00000196890,ENSG00000197061,ENSG00000197238,ENSG00000197409,ENSG00000197903,ENSG00000203814,ENSG00000233822"	NA
"75"	"paleturquoise"	TRUE	2.18e-09	276	98	19	0.194	0.069	"REAC:R-HSA-3247509"	"rea"	20	"Chromatin modifying enzymes"	2	"ENSG00000124635,ENSG00000158373,ENSG00000158406,ENSG00000180573,ENSG00000180596,ENSG00000181218,ENSG00000183598,ENSG00000184270,ENSG00000184678,ENSG00000185130,ENSG00000196747,ENSG00000196787,ENSG00000196890,ENSG00000197061,ENSG00000197238,ENSG00000197409,ENSG00000197903,ENSG00000203814,ENSG00000233822"	NA
"76"	"paleturquoise"	TRUE	8.99e-07	79	98	10	0.102	0.127	"REAC:R-HSA-3214858"	"rea"	20	"RMTs methylate histone arginines"	3	"ENSG00000158406,ENSG00000180573,ENSG00000181218,ENSG00000183598,ENSG00000184270,ENSG00000196747,ENSG00000196787,ENSG00000197061,ENSG00000197238,ENSG00000197409"	NA
"77"	"paleturquoise"	TRUE	1.15e-14	143	98	19	0.194	0.133	"REAC:R-HSA-3214847"	"rea"	20	"HATs acetylate histones"	3	"ENSG00000124635,ENSG00000158373,ENSG00000158406,ENSG00000180573,ENSG00000180596,ENSG00000181218,ENSG00000183598,ENSG00000184270,ENSG00000184678,ENSG00000185130,ENSG00000196747,ENSG00000196787,ENSG00000196890,ENSG00000197061,ENSG00000197238,ENSG00000197409,ENSG00000197903,ENSG00000203814,ENSG00000233822"	NA
"78"	"paleturquoise"	TRUE	0.0374	51	98	5	0.051	0.098	"REAC:R-HSA-3214842"	"rea"	20	"HDMs demethylate histones"	3	"ENSG00000158406,ENSG00000183598,ENSG00000197061,ENSG00000197238,ENSG00000197409"	NA
"79"	"paleturquoise"	TRUE	2.81e-18	94	98	19	0.194	0.202	"REAC:R-HSA-3214815"	"rea"	20	"HDACs deacetylate histones"	3	"ENSG00000124635,ENSG00000158373,ENSG00000158406,ENSG00000180573,ENSG00000180596,ENSG00000181218,ENSG00000183598,ENSG00000184270,ENSG00000184678,ENSG00000185130,ENSG00000196747,ENSG00000196787,ENSG00000196890,ENSG00000197061,ENSG00000197238,ENSG00000197409,ENSG00000197903,ENSG00000203814,ENSG00000233822"	NA
"80"	"paleturquoise"	TRUE	1.55e-06	238	98	15	0.153	0.063	"REAC:R-HSA-8878171"	"rea"	25	"Transcriptional regulation by RUNX1"	1	"ENSG00000064393,ENSG00000124635,ENSG00000158373,ENSG00000158406,ENSG00000180573,ENSG00000180596,ENSG00000183598,ENSG00000184678,ENSG00000185130,ENSG00000196890,ENSG00000197061,ENSG00000197238,ENSG00000197409,ENSG00000197903,ENSG00000233822"	NA
"81"	"paleturquoise"	TRUE	4.35e-09	130	98	14	0.143	0.108	"REAC:R-HSA-8939236"	"rea"	25	"RUNX1 regulates transcription of genes involved in differentiation of HSCs"	2	"ENSG00000124635,ENSG00000158373,ENSG00000158406,ENSG00000180573,ENSG00000180596,ENSG00000183598,ENSG00000184678,ENSG00000185130,ENSG00000196890,ENSG00000197061,ENSG00000197238,ENSG00000197409,ENSG00000197903,ENSG00000233822"	NA
"82"	"paleturquoise"	TRUE	7.12e-11	97	98	14	0.143	0.144	"REAC:R-HSA-8936459"	"rea"	25	"RUNX1 regulates genes involved in megakaryocyte differentiation and platelet function"	2	"ENSG00000124635,ENSG00000158373,ENSG00000158406,ENSG00000180573,ENSG00000180596,ENSG00000183598,ENSG00000184678,ENSG00000185130,ENSG00000196890,ENSG00000197061,ENSG00000197238,ENSG00000197409,ENSG00000197903,ENSG00000233822"	NA
"83"	"paleturquoise"	TRUE	0.011	313	98	12	0.122	0.038	"REAC:R-HSA-73894"	"rea"	22	"DNA Repair"	1	"ENSG00000124635,ENSG00000158373,ENSG00000158406,ENSG00000170430,ENSG00000180596,ENSG00000184678,ENSG00000185130,ENSG00000196890,ENSG00000197061,ENSG00000197238,ENSG00000197903,ENSG00000233822"	NA
"84"	"paleturquoise"	TRUE	0.000127	166	98	11	0.112	0.066	"REAC:R-HSA-5693532"	"rea"	22	"DNA Double-Strand Break Repair"	2	"ENSG00000124635,ENSG00000158373,ENSG00000158406,ENSG00000180596,ENSG00000184678,ENSG00000185130,ENSG00000196890,ENSG00000197061,ENSG00000197238,ENSG00000197903,ENSG00000233822"	NA
"85"	"paleturquoise"	TRUE	1.93e-05	138	98	11	0.112	0.08	"REAC:R-HSA-5693538"	"rea"	22	"Homology Directed Repair"	3	"ENSG00000124635,ENSG00000158373,ENSG00000158406,ENSG00000180596,ENSG00000184678,ENSG00000185130,ENSG00000196890,ENSG00000197061,ENSG00000197238,ENSG00000197903,ENSG00000233822"	NA
"86"	"paleturquoise"	TRUE	1.21e-05	132	98	11	0.112	0.083	"REAC:R-HSA-5693567"	"rea"	22	"HDR through Homologous Recombination (HR) or Single Strand Annealing (SSA)"	4	"ENSG00000124635,ENSG00000158373,ENSG00000158406,ENSG00000180596,ENSG00000184678,ENSG00000185130,ENSG00000196890,ENSG00000197061,ENSG00000197238,ENSG00000197903,ENSG00000233822"	NA
"87"	"paleturquoise"	TRUE	5.08e-07	98	98	11	0.112	0.112	"REAC:R-HSA-5693607"	"rea"	22	"Processing of DNA double-strand break ends"	5	"ENSG00000124635,ENSG00000158373,ENSG00000158406,ENSG00000180596,ENSG00000184678,ENSG00000185130,ENSG00000196890,ENSG00000197061,ENSG00000197238,ENSG00000197903,ENSG00000233822"	NA
"88"	"paleturquoise"	TRUE	1.03e-08	69	98	11	0.112	0.159	"REAC:R-HSA-5693571"	"rea"	22	"Nonhomologous End-Joining (NHEJ)"	3	"ENSG00000124635,ENSG00000158373,ENSG00000158406,ENSG00000180596,ENSG00000184678,ENSG00000185130,ENSG00000196890,ENSG00000197061,ENSG00000197238,ENSG00000197903,ENSG00000233822"	NA
"89"	"paleturquoise"	TRUE	3.56e-08	77	98	11	0.112	0.143	"REAC:R-HSA-5693606"	"rea"	22	"DNA Double Strand Break Response"	3	"ENSG00000124635,ENSG00000158373,ENSG00000158406,ENSG00000180596,ENSG00000184678,ENSG00000185130,ENSG00000196890,ENSG00000197061,ENSG00000197238,ENSG00000197903,ENSG00000233822"	NA
"90"	"paleturquoise"	TRUE	3.07e-08	76	98	11	0.112	0.145	"REAC:R-HSA-5693565"	"rea"	22	"Recruitment and ATM-mediated phosphorylation of repair and signaling proteins at DNA double strand breaks"	4	"ENSG00000124635,ENSG00000158373,ENSG00000158406,ENSG00000180596,ENSG00000184678,ENSG00000185130,ENSG00000196890,ENSG00000197061,ENSG00000197238,ENSG00000197903,ENSG00000233822"	NA
"91"	"paleturquoise"	TRUE	1.3e-07	199	98	15	0.153	0.075	"REAC:R-HSA-9006931"	"rea"	17	"Signaling by Nuclear Receptors"	1	"ENSG00000124635,ENSG00000143320,ENSG00000158373,ENSG00000158406,ENSG00000180573,ENSG00000180596,ENSG00000183598,ENSG00000184678,ENSG00000185130,ENSG00000196890,ENSG00000197061,ENSG00000197238,ENSG00000197409,ENSG00000197903,ENSG00000233822"	NA
"92"	"paleturquoise"	TRUE	5.2e-08	156	98	14	0.143	0.09	"REAC:R-HSA-8939211"	"rea"	17	"ESR-mediated signaling"	2	"ENSG00000124635,ENSG00000158373,ENSG00000158406,ENSG00000180573,ENSG00000180596,ENSG00000183598,ENSG00000184678,ENSG00000185130,ENSG00000196890,ENSG00000197061,ENSG00000197238,ENSG00000197409,ENSG00000197903,ENSG00000233822"	NA
"93"	"paleturquoise"	TRUE	3.07e-08	150	98	14	0.143	0.093	"REAC:R-HSA-9018519"	"rea"	17	"Estrogen-dependent gene expression"	3	"ENSG00000124635,ENSG00000158373,ENSG00000158406,ENSG00000180573,ENSG00000180596,ENSG00000183598,ENSG00000184678,ENSG00000185130,ENSG00000196890,ENSG00000197061,ENSG00000197238,ENSG00000197409,ENSG00000197903,ENSG00000233822"	NA
"94"	"paleturquoise"	TRUE	0.00168	13	98	4	0.041	0.308	"REAC:R-HSA-140342"	"rea"	14	"Apoptosis induced DNA fragmentation"	1	"ENSG00000124575,ENSG00000168298,ENSG00000184357,ENSG00000187837"	NA
"95"	"paleturquoise"	TRUE	0.00168	13	98	4	0.041	0.308	"REAC:R-HSA-211227"	"rea"	14	"Activation of DNA fragmentation factor"	2	"ENSG00000124575,ENSG00000168298,ENSG00000184357,ENSG00000187837"	NA
"96"	"paleturquoise"	TRUE	0.000214	299	98	14	0.143	0.047	"REAC:R-HSA-5688426"	"rea"	3	"Deubiquitination"	1	"ENSG00000124635,ENSG00000158373,ENSG00000180573,ENSG00000180596,ENSG00000181218,ENSG00000184270,ENSG00000184678,ENSG00000185130,ENSG00000196747,ENSG00000196787,ENSG00000196890,ENSG00000197903,ENSG00000203814,ENSG00000233822"	NA
"97"	"paleturquoise"	TRUE	5.31e-06	222	98	14	0.143	0.063	"REAC:R-HSA-5689880"	"rea"	3	"Ub-specific processing proteases"	2	"ENSG00000124635,ENSG00000158373,ENSG00000180573,ENSG00000180596,ENSG00000181218,ENSG00000184270,ENSG00000184678,ENSG00000185130,ENSG00000196747,ENSG00000196787,ENSG00000196890,ENSG00000197903,ENSG00000203814,ENSG00000233822"	NA
"98"	"paleturquoise"	TRUE	0.00769	37	98	5	0.051	0.135	"REAC:R-HSA-5689901"	"rea"	3	"Metalloprotease DUBs"	2	"ENSG00000180573,ENSG00000181218,ENSG00000184270,ENSG00000196747,ENSG00000196787"	NA
"99"	"paleturquoise"	TRUE	2.33e-08	147	98	14	0.143	0.095	"REAC:R-HSA-212165"	"rea"	7	"Epigenetic regulation of gene expression"	1	"ENSG00000124635,ENSG00000158373,ENSG00000158406,ENSG00000180573,ENSG00000180596,ENSG00000183598,ENSG00000184678,ENSG00000185130,ENSG00000196890,ENSG00000197061,ENSG00000197238,ENSG00000197409,ENSG00000197903,ENSG00000233822"	NA
"100"	"paleturquoise"	TRUE	1.97e-13	65	98	14	0.143	0.215	"REAC:R-HSA-5334118"	"rea"	7	"DNA methylation"	2	"ENSG00000124635,ENSG00000158373,ENSG00000158406,ENSG00000180573,ENSG00000180596,ENSG00000183598,ENSG00000184678,ENSG00000185130,ENSG00000196890,ENSG00000197061,ENSG00000197238,ENSG00000197409,ENSG00000197903,ENSG00000233822"	NA
"101"	"paleturquoise"	TRUE	3.28e-10	108	98	14	0.143	0.13	"REAC:R-HSA-5250941"	"rea"	7	"Negative epigenetic regulation of rRNA expression"	2	"ENSG00000124635,ENSG00000158373,ENSG00000158406,ENSG00000180573,ENSG00000180596,ENSG00000183598,ENSG00000184678,ENSG00000185130,ENSG00000196890,ENSG00000197061,ENSG00000197238,ENSG00000197409,ENSG00000197903,ENSG00000233822"	NA
"102"	"paleturquoise"	TRUE	2.2e-10	105	98	14	0.143	0.133	"REAC:R-HSA-427413"	"rea"	7	"NoRC negatively regulates rRNA expression"	3	"ENSG00000124635,ENSG00000158373,ENSG00000158406,ENSG00000180573,ENSG00000180596,ENSG00000183598,ENSG00000184678,ENSG00000185130,ENSG00000196890,ENSG00000197061,ENSG00000197238,ENSG00000197409,ENSG00000197903,ENSG00000233822"	NA
"103"	"paleturquoise"	TRUE	3.9e-13	68	98	14	0.143	0.206	"REAC:R-HSA-427359"	"rea"	7	"SIRT1 negatively regulates rRNA expression"	3	"ENSG00000124635,ENSG00000158373,ENSG00000158406,ENSG00000180573,ENSG00000180596,ENSG00000183598,ENSG00000184678,ENSG00000185130,ENSG00000196890,ENSG00000197061,ENSG00000197238,ENSG00000197409,ENSG00000197903,ENSG00000233822"	NA
"104"	"paleturquoise"	TRUE	1.13e-12	73	98	14	0.143	0.192	"REAC:R-HSA-212300"	"rea"	7	"PRC2 methylates histones and DNA"	2	"ENSG00000124635,ENSG00000158373,ENSG00000158406,ENSG00000180573,ENSG00000180596,ENSG00000183598,ENSG00000184678,ENSG00000185130,ENSG00000196890,ENSG00000197061,ENSG00000197238,ENSG00000197409,ENSG00000197903,ENSG00000233822"	NA
"105"	"paleturquoise"	TRUE	2.2e-10	105	98	14	0.143	0.133	"REAC:R-HSA-5250913"	"rea"	7	"Positive epigenetic regulation of rRNA expression"	2	"ENSG00000124635,ENSG00000158373,ENSG00000158406,ENSG00000180573,ENSG00000180596,ENSG00000183598,ENSG00000184678,ENSG00000185130,ENSG00000196890,ENSG00000197061,ENSG00000197238,ENSG00000197409,ENSG00000197903,ENSG00000233822"	NA
"106"	"paleturquoise"	TRUE	2.43e-11	90	98	14	0.143	0.156	"REAC:R-HSA-5250924"	"rea"	7	"B-WICH complex positively regulates rRNA expression"	3	"ENSG00000124635,ENSG00000158373,ENSG00000158406,ENSG00000180573,ENSG00000180596,ENSG00000183598,ENSG00000184678,ENSG00000185130,ENSG00000196890,ENSG00000197061,ENSG00000197238,ENSG00000197409,ENSG00000197903,ENSG00000233822"	NA
"107"	"paleturquoise"	TRUE	2.05e-12	76	98	14	0.143	0.184	"REAC:R-HSA-427389"	"rea"	7	"ERCC6 (CSB) and EHMT2 (G9a) positively regulate rRNA expression"	3	"ENSG00000124635,ENSG00000158373,ENSG00000158406,ENSG00000180573,ENSG00000180596,ENSG00000183598,ENSG00000184678,ENSG00000185130,ENSG00000196890,ENSG00000197061,ENSG00000197238,ENSG00000197409,ENSG00000197903,ENSG00000233822"	NA
"108"	"paleturquoise"	TRUE	4.25e-10	110	98	14	0.143	0.127	"REAC:R-HSA-73864"	"rea"	5	"RNA Polymerase I Transcription"	1	"ENSG00000124635,ENSG00000158373,ENSG00000158406,ENSG00000180573,ENSG00000180596,ENSG00000183598,ENSG00000184678,ENSG00000185130,ENSG00000196890,ENSG00000197061,ENSG00000197238,ENSG00000197409,ENSG00000197903,ENSG00000233822"	NA
"109"	"paleturquoise"	TRUE	3.28e-10	108	98	14	0.143	0.13	"REAC:R-HSA-73854"	"rea"	5	"RNA Polymerase I Promoter Clearance"	2	"ENSG00000124635,ENSG00000158373,ENSG00000158406,ENSG00000180573,ENSG00000180596,ENSG00000183598,ENSG00000184678,ENSG00000185130,ENSG00000196890,ENSG00000197061,ENSG00000197238,ENSG00000197409,ENSG00000197903,ENSG00000233822"	NA
"110"	"paleturquoise"	TRUE	1.23e-13	63	98	14	0.143	0.222	"REAC:R-HSA-73728"	"rea"	5	"RNA Polymerase I Promoter Opening"	3	"ENSG00000124635,ENSG00000158373,ENSG00000158406,ENSG00000180573,ENSG00000180596,ENSG00000183598,ENSG00000184678,ENSG00000185130,ENSG00000196890,ENSG00000197061,ENSG00000197238,ENSG00000197409,ENSG00000197903,ENSG00000233822"	NA
"111"	"paleturquoise"	TRUE	2.06e-11	89	98	14	0.143	0.157	"REAC:R-HSA-73777"	"rea"	5	"RNA Polymerase I Chain Elongation"	2	"ENSG00000124635,ENSG00000158373,ENSG00000158406,ENSG00000180573,ENSG00000180596,ENSG00000183598,ENSG00000184678,ENSG00000185130,ENSG00000196890,ENSG00000197061,ENSG00000197238,ENSG00000197409,ENSG00000197903,ENSG00000233822"	NA
"112"	"paleturquoise"	TRUE	0.000106	327	98	15	0.153	0.046	"REAC:R-HSA-195721"	"rea"	9	"Signaling by WNT"	1	"ENSG00000124635,ENSG00000158373,ENSG00000158406,ENSG00000171056,ENSG00000180573,ENSG00000180596,ENSG00000183598,ENSG00000184678,ENSG00000185130,ENSG00000196890,ENSG00000197061,ENSG00000197238,ENSG00000197409,ENSG00000197903,ENSG00000233822"	NA
"113"	"paleturquoise"	TRUE	1.1e-06	232	98	15	0.153	0.065	"REAC:R-HSA-201681"	"rea"	9	"TCF dependent signaling in response to WNT"	2	"ENSG00000124635,ENSG00000158373,ENSG00000158406,ENSG00000171056,ENSG00000180573,ENSG00000180596,ENSG00000183598,ENSG00000184678,ENSG00000185130,ENSG00000196890,ENSG00000197061,ENSG00000197238,ENSG00000197409,ENSG00000197903,ENSG00000233822"	NA
"114"	"paleturquoise"	TRUE	2.85e-11	91	98	14	0.143	0.154	"REAC:R-HSA-201722"	"rea"	9	"Formation of the beta-catenin:TCF transactivating complex"	3	"ENSG00000124635,ENSG00000158373,ENSG00000158406,ENSG00000180573,ENSG00000180596,ENSG00000183598,ENSG00000184678,ENSG00000185130,ENSG00000196890,ENSG00000197061,ENSG00000197238,ENSG00000197409,ENSG00000197903,ENSG00000233822"	NA
"115"	"paleturquoise"	TRUE	0.0232	190	98	9	0.092	0.047	"REAC:R-HSA-202733"	"rea"	31	"Cell surface interactions at the vascular wall"	1	"ENSG00000115884,ENSG00000132465,ENSG00000150093,ENSG00000156298,ENSG00000211644,ENSG00000211651,ENSG00000211890,ENSG00000211959,ENSG00000244437"	NA
"116"	"darkgrey"	TRUE	4.78e-06	1997	231	58	0.251	0.029	"GO:0140110"	"MF"	2	"transcription regulator activity"	1	"ENSG00000005889,ENSG00000006194,ENSG00000010244,ENSG00000048405,ENSG00000085721,ENSG00000100811,ENSG00000101544,ENSG00000105967,ENSG00000112365,ENSG00000130783,ENSG00000130818,ENSG00000137185,ENSG00000137492,ENSG00000140987,ENSG00000142556,ENSG00000144161,ENSG00000152454,ENSG00000155545,ENSG00000155846,ENSG00000159917,ENSG00000160908,ENSG00000165156,ENSG00000165684,ENSG00000166261,ENSG00000166526,ENSG00000166860,ENSG00000167981,ENSG00000168813,ENSG00000170631,ENSG00000171295,ENSG00000171466,ENSG00000171606,ENSG00000171649,ENSG00000172262,ENSG00000177842,ENSG00000178028,ENSG00000178913,ENSG00000178935,ENSG00000179909,ENSG00000181472,ENSG00000186272,ENSG00000186660,ENSG00000187815,ENSG00000188295,ENSG00000189042,ENSG00000197037,ENSG00000197472,ENSG00000198093,ENSG00000198517,ENSG00000204519,ENSG00000204920,ENSG00000213762,ENSG00000213793,ENSG00000214189,ENSG00000223547,ENSG00000249459,ENSG00000256223,ENSG00000269343"	NA
"117"	"darkgrey"	TRUE	3.65e-07	1713	231	55	0.238	0.032	"GO:0003700"	"MF"	2	"DNA-binding transcription factor activity"	2	"ENSG00000005889,ENSG00000006194,ENSG00000010244,ENSG00000048405,ENSG00000100811,ENSG00000101544,ENSG00000105967,ENSG00000112365,ENSG00000130818,ENSG00000137185,ENSG00000137492,ENSG00000140987,ENSG00000142556,ENSG00000144161,ENSG00000152454,ENSG00000155545,ENSG00000159917,ENSG00000160908,ENSG00000165156,ENSG00000165684,ENSG00000166261,ENSG00000166526,ENSG00000166860,ENSG00000167981,ENSG00000168813,ENSG00000170631,ENSG00000171295,ENSG00000171466,ENSG00000171606,ENSG00000171649,ENSG00000172262,ENSG00000177842,ENSG00000178028,ENSG00000178913,ENSG00000178935,ENSG00000179909,ENSG00000181472,ENSG00000186272,ENSG00000186660,ENSG00000187815,ENSG00000188295,ENSG00000189042,ENSG00000197037,ENSG00000197472,ENSG00000198093,ENSG00000198517,ENSG00000204519,ENSG00000204920,ENSG00000213762,ENSG00000213793,ENSG00000214189,ENSG00000223547,ENSG00000249459,ENSG00000256223,ENSG00000269343"	3.49362235915217
"118"	"darkgrey"	TRUE	9.4e-07	1604	231	52	0.225	0.032	"GO:0000981"	"MF"	2	"DNA-binding transcription factor activity, RNA polymerase II-specific"	3	"ENSG00000005889,ENSG00000006194,ENSG00000048405,ENSG00000100811,ENSG00000101544,ENSG00000105967,ENSG00000112365,ENSG00000130818,ENSG00000137185,ENSG00000137492,ENSG00000140987,ENSG00000142556,ENSG00000144161,ENSG00000152454,ENSG00000155545,ENSG00000159917,ENSG00000160908,ENSG00000165156,ENSG00000165684,ENSG00000166261,ENSG00000166526,ENSG00000166860,ENSG00000167981,ENSG00000168813,ENSG00000170631,ENSG00000171295,ENSG00000171466,ENSG00000171606,ENSG00000171649,ENSG00000172262,ENSG00000177842,ENSG00000178028,ENSG00000178935,ENSG00000179909,ENSG00000181472,ENSG00000186272,ENSG00000186660,ENSG00000187815,ENSG00000188295,ENSG00000189042,ENSG00000197037,ENSG00000197472,ENSG00000198093,ENSG00000198517,ENSG00000204519,ENSG00000204920,ENSG00000213762,ENSG00000214189,ENSG00000223547,ENSG00000249459,ENSG00000256223,ENSG00000269343"	4.21700440089966
"119"	"darkgrey"	TRUE	2.59e-05	1395	142	43	0.303	0.031	"REAC:R-HSA-74160"	"rea"	1	"Gene expression (Transcription)"	1	"ENSG00000006194,ENSG00000068878,ENSG00000085721,ENSG00000100811,ENSG00000103168,ENSG00000127054,ENSG00000130818,ENSG00000132275,ENSG00000140987,ENSG00000142556,ENSG00000144161,ENSG00000152439,ENSG00000152454,ENSG00000155846,ENSG00000159917,ENSG00000160908,ENSG00000161265,ENSG00000165684,ENSG00000166261,ENSG00000166526,ENSG00000167981,ENSG00000168395,ENSG00000171295,ENSG00000171466,ENSG00000171606,ENSG00000171649,ENSG00000172687,ENSG00000177613,ENSG00000177842,ENSG00000178913,ENSG00000178935,ENSG00000179909,ENSG00000180008,ENSG00000186272,ENSG00000187815,ENSG00000188295,ENSG00000189042,ENSG00000197037,ENSG00000198093,ENSG00000198742,ENSG00000204519,ENSG00000204920,ENSG00000256223"	NA
"120"	"darkgrey"	TRUE	3.75e-05	1257	142	40	0.282	0.032	"REAC:R-HSA-73857"	"rea"	1	"RNA Polymerase II Transcription"	2	"ENSG00000006194,ENSG00000068878,ENSG00000100811,ENSG00000127054,ENSG00000130818,ENSG00000140987,ENSG00000142556,ENSG00000144161,ENSG00000152439,ENSG00000152454,ENSG00000155846,ENSG00000159917,ENSG00000160908,ENSG00000161265,ENSG00000165684,ENSG00000166261,ENSG00000166526,ENSG00000167981,ENSG00000168395,ENSG00000171295,ENSG00000171466,ENSG00000171606,ENSG00000171649,ENSG00000172687,ENSG00000177613,ENSG00000177842,ENSG00000178913,ENSG00000178935,ENSG00000179909,ENSG00000180008,ENSG00000186272,ENSG00000187815,ENSG00000188295,ENSG00000189042,ENSG00000197037,ENSG00000198093,ENSG00000198742,ENSG00000204519,ENSG00000204920,ENSG00000256223"	NA
