"query.number"	"significant"	"p.value"	"term.size"	"query.size"	"overlap.size"	"precision"	"recall"	"term.id"	"domain"	"subgraph.number"	"term.name"	"relative.depth"	"intersection"	"IC"
"47"	"mediumpurple3"	TRUE	4.45e-08	525	268	32	0.119	0.061	"GO:0030097"	"BP"	2	"hemopoiesis"	4	"ENSG00000006747,ENSG00000010610,ENSG00000010671,ENSG00000011600,ENSG00000019582,ENSG00000066336,ENSG00000081237,ENSG00000095585,ENSG00000095970,ENSG00000096996,ENSG00000101096,ENSG00000104903,ENSG00000114013,ENSG00000115318,ENSG00000123338,ENSG00000123685,ENSG00000137462,ENSG00000150782,ENSG00000159189,ENSG00000159216,ENSG00000162367,ENSG00000165025,ENSG00000170909,ENSG00000171777,ENSG00000180353,ENSG00000182578,ENSG00000185650,ENSG00000185811,ENSG00000185862,ENSG00000186818,ENSG00000197471,ENSG00000235568"	4.72357854049518
"48"	"mediumpurple3"	TRUE	1.64e-05	274	268	20	0.075	0.073	"GO:0030099"	"BP"	2	"myeloid cell differentiation"	5	"ENSG00000006747,ENSG00000010610,ENSG00000011600,ENSG00000019582,ENSG00000066336,ENSG00000095970,ENSG00000123338,ENSG00000123685,ENSG00000137462,ENSG00000159189,ENSG00000159216,ENSG00000162367,ENSG00000170909,ENSG00000171777,ENSG00000180353,ENSG00000182578,ENSG00000185650,ENSG00000185811,ENSG00000185862,ENSG00000186818"	5.63781377318723
"49"	"mediumpurple3"	TRUE	6.68e-05	390	268	23	0.086	0.059	"GO:0050900"	"BP"	2	"leukocyte migration"	2	"ENSG00000005844,ENSG00000019582,ENSG00000066294,ENSG00000101336,ENSG00000103490,ENSG00000107099,ENSG00000110876,ENSG00000111679,ENSG00000123338,ENSG00000155465,ENSG00000160255,ENSG00000161921,ENSG00000165025,ENSG00000167851,ENSG00000168329,ENSG00000168918,ENSG00000169313,ENSG00000169896,ENSG00000171051,ENSG00000171860,ENSG00000174600,ENSG00000197471,ENSG00000204472"	5.4408834972721
"50"	"mediumpurple3"	TRUE	0.000618	5	268	4	0.015	0.8	"GO:0002396"	"BP"	2	"MHC protein complex assembly"	1	"ENSG00000196126,ENSG00000204257,ENSG00000204287,ENSG00000242574"	9.62885331893361
"51"	"mediumpurple3"	TRUE	0.000125	4	268	4	0.015	1	"GO:0002399"	"BP"	2	"MHC class II protein complex assembly"	2	"ENSG00000196126,ENSG00000204257,ENSG00000204287,ENSG00000242574"	9.74663635458999
"52"	"mediumpurple3"	TRUE	5.42e-08	986	268	45	0.168	0.046	"GO:0022610"	"BP"	2	"biological adhesion"	1	"ENSG00000005844,ENSG00000066294,ENSG00000068323,ENSG00000081237,ENSG00000096996,ENSG00000101336,ENSG00000102854,ENSG00000103490,ENSG00000105122,ENSG00000105246,ENSG00000105383,ENSG00000107099,ENSG00000110876,ENSG00000111348,ENSG00000111679,ENSG00000113555,ENSG00000114013,ENSG00000115318,ENSG00000123338,ENSG00000131669,ENSG00000135077,ENSG00000138964,ENSG00000141968,ENSG00000150782,ENSG00000156574,ENSG00000159216,ENSG00000160255,ENSG00000163154,ENSG00000165025,ENSG00000167664,ENSG00000167851,ENSG00000168329,ENSG00000169313,ENSG00000169896,ENSG00000171812,ENSG00000173083,ENSG00000181885,ENSG00000186818,ENSG00000196126,ENSG00000197471,ENSG00000204472,ENSG00000213445,ENSG00000223865,ENSG00000231389,ENSG00000242574"	4.04118860061473
"53"	"mediumpurple3"	TRUE	4.28e-08	979	268	45	0.168	0.046	"GO:0007155"	"BP"	2	"cell adhesion"	2	"ENSG00000005844,ENSG00000066294,ENSG00000068323,ENSG00000081237,ENSG00000096996,ENSG00000101336,ENSG00000102854,ENSG00000103490,ENSG00000105122,ENSG00000105246,ENSG00000105383,ENSG00000107099,ENSG00000110876,ENSG00000111348,ENSG00000111679,ENSG00000113555,ENSG00000114013,ENSG00000115318,ENSG00000123338,ENSG00000131669,ENSG00000135077,ENSG00000138964,ENSG00000141968,ENSG00000150782,ENSG00000156574,ENSG00000159216,ENSG00000160255,ENSG00000163154,ENSG00000165025,ENSG00000167664,ENSG00000167851,ENSG00000168329,ENSG00000169313,ENSG00000169896,ENSG00000171812,ENSG00000173083,ENSG00000181885,ENSG00000186818,ENSG00000196126,ENSG00000197471,ENSG00000204472,ENSG00000213445,ENSG00000223865,ENSG00000231389,ENSG00000242574"	4.04702925134427
"54"	"mediumpurple3"	TRUE	7.41e-10	539	268	35	0.131	0.065	"GO:0098609"	"BP"	2	"cell-cell adhesion"	3	"ENSG00000005844,ENSG00000066294,ENSG00000081237,ENSG00000096996,ENSG00000103490,ENSG00000105122,ENSG00000105246,ENSG00000107099,ENSG00000110876,ENSG00000111679,ENSG00000114013,ENSG00000115318,ENSG00000123338,ENSG00000135077,ENSG00000141968,ENSG00000150782,ENSG00000156574,ENSG00000159216,ENSG00000160255,ENSG00000163154,ENSG00000165025,ENSG00000167664,ENSG00000167851,ENSG00000168329,ENSG00000169313,ENSG00000169896,ENSG00000171812,ENSG00000181885,ENSG00000186818,ENSG00000196126,ENSG00000197471,ENSG00000204472,ENSG00000223865,ENSG00000231389,ENSG00000242574"	4.57686283915544
"55"	"mediumpurple3"	TRUE	2.91e-14	250	268	29	0.108	0.116	"GO:0007159"	"BP"	2	"leukocyte cell-cell adhesion"	4	"ENSG00000005844,ENSG00000081237,ENSG00000096996,ENSG00000103490,ENSG00000105122,ENSG00000105246,ENSG00000107099,ENSG00000110876,ENSG00000111679,ENSG00000114013,ENSG00000115318,ENSG00000123338,ENSG00000135077,ENSG00000141968,ENSG00000150782,ENSG00000159216,ENSG00000160255,ENSG00000163154,ENSG00000165025,ENSG00000167664,ENSG00000167851,ENSG00000168329,ENSG00000186818,ENSG00000196126,ENSG00000197471,ENSG00000204472,ENSG00000223865,ENSG00000231389,ENSG00000242574"	5.12904364860334
"56"	"mediumpurple3"	TRUE	4.86e-17	7282	268	184	0.687	0.025	"GO:0050896"	"BP"	2	"response to stimulus"	1	"ENSG00000005844,ENSG00000010610,ENSG00000010671,ENSG00000011600,ENSG00000012779,ENSG00000015285,ENSG00000019582,ENSG00000026297,ENSG00000030582,ENSG00000051523,ENSG00000053918,ENSG00000060558,ENSG00000066294,ENSG00000068323,ENSG00000070190,ENSG00000073849,ENSG00000075884,ENSG00000076944,ENSG00000078579,ENSG00000081237,ENSG00000082074,ENSG00000086730,ENSG00000089639,ENSG00000089820,ENSG00000090621,ENSG00000095585,ENSG00000095970,ENSG00000096996,ENSG00000100365,ENSG00000100368,ENSG00000100504,ENSG00000101096,ENSG00000101336,ENSG00000103490,ENSG00000104043,ENSG00000104081,ENSG00000104774,ENSG00000104894,ENSG00000104974,ENSG00000105122,ENSG00000105246,ENSG00000105366,ENSG00000105383,ENSG00000106799,ENSG00000107099,ENSG00000110057,ENSG00000110324,ENSG00000110876,ENSG00000111348,ENSG00000111679,ENSG00000112799,ENSG00000114013,ENSG00000115318,ENSG00000115325,ENSG00000117676,ENSG00000118508,ENSG00000119535,ENSG00000119655,ENSG00000121691,ENSG00000121933,ENSG00000123329,ENSG00000123338,ENSG00000123685,ENSG00000124491,ENSG00000125730,ENSG00000127084,ENSG00000128604,ENSG00000129667,ENSG00000130429,ENSG00000130755,ENSG00000131080,ENSG00000132965,ENSG00000134516,ENSG00000135077,ENSG00000137161,ENSG00000137392,ENSG00000137462,ENSG00000137752,ENSG00000137841,ENSG00000139540,ENSG00000139679,ENSG00000140030,ENSG00000140749,ENSG00000140968,ENSG00000141506,ENSG00000141968,ENSG00000142512,ENSG00000142583,ENSG00000143119,ENSG00000143162,ENSG00000143226,ENSG00000143545,ENSG00000146192,ENSG00000148908,ENSG00000150337,ENSG00000150782,ENSG00000151062,ENSG00000154589,ENSG00000155629,ENSG00000155926,ENSG00000156273,ENSG00000156574,ENSG00000159189,ENSG00000159216,ENSG00000159958,ENSG00000160255,ENSG00000161911,ENSG00000161921,ENSG00000162734,ENSG00000163106,ENSG00000163131,ENSG00000163154,ENSG00000163219,ENSG00000164691,ENSG00000165025,ENSG00000165168,ENSG00000165457,ENSG00000166278,ENSG00000167083,ENSG00000167613,ENSG00000167664,ENSG00000167851,ENSG00000167895,ENSG00000168329,ENSG00000168918,ENSG00000169313,ENSG00000169385,ENSG00000169403,ENSG00000169413,ENSG00000169896,ENSG00000170458,ENSG00000170891,ENSG00000170909,ENSG00000171051,ENSG00000171659,ENSG00000171700,ENSG00000171777,ENSG00000171860,ENSG00000172243,ENSG00000172349,ENSG00000172380,ENSG00000173083,ENSG00000173369,ENSG00000173372,ENSG00000174123,ENSG00000174125,ENSG00000174130,ENSG00000174600,ENSG00000175544,ENSG00000175567,ENSG00000175591,ENSG00000179583,ENSG00000180353,ENSG00000180448,ENSG00000181631,ENSG00000182557,ENSG00000182578,ENSG00000184574,ENSG00000185650,ENSG00000186517,ENSG00000186818,ENSG00000187554,ENSG00000196126,ENSG00000196664,ENSG00000196735,ENSG00000197249,ENSG00000197471,ENSG00000197903,ENSG00000198019,ENSG00000198223,ENSG00000203747,ENSG00000204287,ENSG00000204472,ENSG00000204482,ENSG00000213445,ENSG00000213654,ENSG00000223865,ENSG00000231389,ENSG00000233276,ENSG00000235568,ENSG00000241839,ENSG00000242574,ENSG00000254415,ENSG00000271605"	1.35563016342414
"57"	"mediumpurple3"	TRUE	0.000499	3175	268	82	0.306	0.026	"GO:0042221"	"BP"	2	"response to chemical"	2	"ENSG00000010610,ENSG00000012779,ENSG00000019582,ENSG00000051523,ENSG00000053918,ENSG00000060558,ENSG00000078579,ENSG00000081237,ENSG00000095970,ENSG00000096996,ENSG00000100368,ENSG00000101096,ENSG00000101336,ENSG00000103490,ENSG00000105246,ENSG00000106799,ENSG00000107099,ENSG00000110324,ENSG00000110876,ENSG00000111679,ENSG00000112799,ENSG00000114013,ENSG00000115325,ENSG00000119535,ENSG00000121691,ENSG00000123338,ENSG00000124491,ENSG00000128604,ENSG00000131080,ENSG00000132965,ENSG00000137392,ENSG00000137462,ENSG00000137752,ENSG00000139540,ENSG00000140968,ENSG00000141968,ENSG00000142583,ENSG00000143545,ENSG00000148908,ENSG00000150337,ENSG00000150782,ENSG00000154589,ENSG00000156273,ENSG00000156574,ENSG00000159216,ENSG00000159958,ENSG00000160255,ENSG00000161921,ENSG00000163131,ENSG00000165025,ENSG00000165168,ENSG00000165457,ENSG00000168329,ENSG00000168918,ENSG00000169313,ENSG00000169385,ENSG00000169403,ENSG00000169896,ENSG00000170458,ENSG00000171051,ENSG00000171860,ENSG00000172243,ENSG00000172349,ENSG00000174125,ENSG00000174130,ENSG00000174600,ENSG00000175591,ENSG00000179583,ENSG00000180353,ENSG00000182578,ENSG00000185650,ENSG00000187554,ENSG00000196126,ENSG00000196735,ENSG00000197471,ENSG00000198019,ENSG00000198223,ENSG00000204287,ENSG00000204472,ENSG00000223865,ENSG00000231389,ENSG00000233276"	2.52151884905466
"58"	"mediumpurple3"	TRUE	7.21e-05	2269	268	67	0.25	0.03	"GO:0010033"	"BP"	2	"response to organic substance"	3	"ENSG00000010610,ENSG00000012779,ENSG00000019582,ENSG00000053918,ENSG00000060558,ENSG00000078579,ENSG00000081237,ENSG00000095970,ENSG00000096996,ENSG00000100368,ENSG00000101336,ENSG00000103490,ENSG00000105246,ENSG00000106799,ENSG00000107099,ENSG00000110324,ENSG00000110876,ENSG00000111679,ENSG00000112799,ENSG00000114013,ENSG00000119535,ENSG00000124491,ENSG00000128604,ENSG00000131080,ENSG00000137462,ENSG00000137752,ENSG00000139540,ENSG00000140968,ENSG00000141968,ENSG00000142583,ENSG00000143545,ENSG00000148908,ENSG00000150337,ENSG00000150782,ENSG00000154589,ENSG00000156574,ENSG00000159216,ENSG00000159958,ENSG00000160255,ENSG00000161921,ENSG00000163131,ENSG00000165025,ENSG00000168329,ENSG00000168918,ENSG00000169313,ENSG00000169403,ENSG00000169896,ENSG00000170458,ENSG00000171051,ENSG00000172243,ENSG00000172349,ENSG00000174125,ENSG00000174130,ENSG00000175591,ENSG00000179583,ENSG00000180353,ENSG00000182578,ENSG00000185650,ENSG00000187554,ENSG00000196126,ENSG00000196735,ENSG00000198019,ENSG00000198223,ENSG00000204287,ENSG00000204472,ENSG00000223865,ENSG00000231389"	2.99203225510203
"59"	"mediumpurple3"	TRUE	3.47e-11	866	268	47	0.175	0.054	"GO:0034097"	"BP"	2	"response to cytokine"	4	"ENSG00000010610,ENSG00000012779,ENSG00000019582,ENSG00000081237,ENSG00000095970,ENSG00000096996,ENSG00000100368,ENSG00000101336,ENSG00000103490,ENSG00000105246,ENSG00000107099,ENSG00000110324,ENSG00000110876,ENSG00000111679,ENSG00000114013,ENSG00000119535,ENSG00000124491,ENSG00000128604,ENSG00000131080,ENSG00000137462,ENSG00000137752,ENSG00000140968,ENSG00000141968,ENSG00000150337,ENSG00000150782,ENSG00000159216,ENSG00000159958,ENSG00000160255,ENSG00000161921,ENSG00000165025,ENSG00000168918,ENSG00000169403,ENSG00000169896,ENSG00000171051,ENSG00000172349,ENSG00000179583,ENSG00000180353,ENSG00000182578,ENSG00000185650,ENSG00000196126,ENSG00000196735,ENSG00000198019,ENSG00000198223,ENSG00000204287,ENSG00000204472,ENSG00000223865,ENSG00000231389"	4.57544238437114
"60"	"mediumpurple3"	TRUE	1.76e-05	1577	268	54	0.201	0.034	"GO:0009605"	"BP"	2	"response to external stimulus"	2	"ENSG00000019582,ENSG00000051523,ENSG00000081237,ENSG00000096996,ENSG00000101336,ENSG00000103490,ENSG00000112799,ENSG00000115325,ENSG00000118508,ENSG00000119655,ENSG00000123338,ENSG00000123685,ENSG00000125730,ENSG00000128604,ENSG00000137392,ENSG00000137462,ENSG00000137752,ENSG00000142512,ENSG00000143545,ENSG00000150782,ENSG00000151062,ENSG00000154589,ENSG00000155629,ENSG00000159189,ENSG00000160255,ENSG00000161921,ENSG00000163154,ENSG00000165025,ENSG00000166278,ENSG00000167083,ENSG00000168329,ENSG00000169313,ENSG00000169385,ENSG00000169403,ENSG00000169413,ENSG00000169896,ENSG00000170458,ENSG00000171051,ENSG00000171777,ENSG00000171860,ENSG00000172243,ENSG00000173083,ENSG00000173369,ENSG00000173372,ENSG00000174125,ENSG00000174130,ENSG00000174600,ENSG00000175591,ENSG00000187554,ENSG00000196126,ENSG00000196664,ENSG00000197471,ENSG00000197903,ENSG00000204472"	3.41780711207777
"61"	"mediumpurple3"	TRUE	6.33e-07	3060	268	88	0.328	0.029	"GO:0006950"	"BP"	2	"response to stress"	2	"ENSG00000005844,ENSG00000010671,ENSG00000011600,ENSG00000015285,ENSG00000019582,ENSG00000051523,ENSG00000060558,ENSG00000066294,ENSG00000081237,ENSG00000090621,ENSG00000095585,ENSG00000095970,ENSG00000096996,ENSG00000101096,ENSG00000101336,ENSG00000103490,ENSG00000104974,ENSG00000106799,ENSG00000107099,ENSG00000110057,ENSG00000111679,ENSG00000115318,ENSG00000117676,ENSG00000119535,ENSG00000121691,ENSG00000121933,ENSG00000124491,ENSG00000125730,ENSG00000128604,ENSG00000131080,ENSG00000137161,ENSG00000137462,ENSG00000137752,ENSG00000140968,ENSG00000141506,ENSG00000141968,ENSG00000142512,ENSG00000150337,ENSG00000150782,ENSG00000154589,ENSG00000155629,ENSG00000155926,ENSG00000156273,ENSG00000159189,ENSG00000160255,ENSG00000161911,ENSG00000161921,ENSG00000163131,ENSG00000163154,ENSG00000165025,ENSG00000165168,ENSG00000165457,ENSG00000166278,ENSG00000167851,ENSG00000168329,ENSG00000169313,ENSG00000169385,ENSG00000169403,ENSG00000169413,ENSG00000169896,ENSG00000170458,ENSG00000171051,ENSG00000171860,ENSG00000172243,ENSG00000173083,ENSG00000173369,ENSG00000173372,ENSG00000174123,ENSG00000174125,ENSG00000174130,ENSG00000175567,ENSG00000179583,ENSG00000182578,ENSG00000185650,ENSG00000187554,ENSG00000196126,ENSG00000196664,ENSG00000196735,ENSG00000197471,ENSG00000197903,ENSG00000198019,ENSG00000204287,ENSG00000204472,ENSG00000223865,ENSG00000231389,ENSG00000233276,ENSG00000235568,ENSG00000254415"	2.58356079259842
"62"	"mediumpurple3"	TRUE	1.38e-18	1280	268	70	0.261	0.055	"GO:0006952"	"BP"	2	"defense response"	3	"ENSG00000005844,ENSG00000010671,ENSG00000011600,ENSG00000015285,ENSG00000051523,ENSG00000066294,ENSG00000081237,ENSG00000095585,ENSG00000095970,ENSG00000096996,ENSG00000101336,ENSG00000103490,ENSG00000104974,ENSG00000110057,ENSG00000111679,ENSG00000115318,ENSG00000119535,ENSG00000121933,ENSG00000125730,ENSG00000128604,ENSG00000137161,ENSG00000137462,ENSG00000137752,ENSG00000140968,ENSG00000142512,ENSG00000150337,ENSG00000150782,ENSG00000154589,ENSG00000155629,ENSG00000155926,ENSG00000159189,ENSG00000160255,ENSG00000161911,ENSG00000161921,ENSG00000163131,ENSG00000163154,ENSG00000165025,ENSG00000165168,ENSG00000165457,ENSG00000166278,ENSG00000167851,ENSG00000168329,ENSG00000169385,ENSG00000169403,ENSG00000169413,ENSG00000169896,ENSG00000170458,ENSG00000171051,ENSG00000171860,ENSG00000172243,ENSG00000173369,ENSG00000173372,ENSG00000174123,ENSG00000174125,ENSG00000174130,ENSG00000179583,ENSG00000182578,ENSG00000187554,ENSG00000196126,ENSG00000196664,ENSG00000196735,ENSG00000197471,ENSG00000197903,ENSG00000198019,ENSG00000204287,ENSG00000204472,ENSG00000223865,ENSG00000231389,ENSG00000235568,ENSG00000254415"	3.48633813025068
"63"	"mediumpurple3"	TRUE	1.52e-06	603	268	32	0.119	0.053	"GO:0031347"	"BP"	2	"regulation of defense response"	4	"ENSG00000010671,ENSG00000051523,ENSG00000096996,ENSG00000101336,ENSG00000103490,ENSG00000110057,ENSG00000111679,ENSG00000125730,ENSG00000137161,ENSG00000137462,ENSG00000137752,ENSG00000142512,ENSG00000150782,ENSG00000154589,ENSG00000155629,ENSG00000159189,ENSG00000160255,ENSG00000163131,ENSG00000163154,ENSG00000165025,ENSG00000166278,ENSG00000167851,ENSG00000169896,ENSG00000170458,ENSG00000171860,ENSG00000173369,ENSG00000173372,ENSG00000174123,ENSG00000174125,ENSG00000174130,ENSG00000187554,ENSG00000196664"	4.27752191709995
"64"	"mediumpurple3"	TRUE	3.2e-07	534	268	31	0.116	0.058	"GO:0006954"	"BP"	2	"inflammatory response"	4	"ENSG00000005844,ENSG00000051523,ENSG00000095585,ENSG00000101336,ENSG00000115318,ENSG00000121933,ENSG00000125730,ENSG00000137462,ENSG00000137752,ENSG00000142512,ENSG00000150782,ENSG00000155629,ENSG00000159189,ENSG00000160255,ENSG00000163154,ENSG00000165025,ENSG00000165168,ENSG00000165457,ENSG00000166278,ENSG00000169403,ENSG00000169896,ENSG00000171051,ENSG00000171860,ENSG00000173369,ENSG00000173372,ENSG00000174130,ENSG00000182578,ENSG00000196126,ENSG00000196664,ENSG00000204472,ENSG00000235568"	5.15277992850217
"65"	"mediumpurple3"	TRUE	1.71e-08	6045	268	145	0.541	0.024	"GO:0051716"	"BP"	2	"cellular response to stimulus"	2	"ENSG00000005844,ENSG00000010610,ENSG00000010671,ENSG00000011600,ENSG00000012779,ENSG00000015285,ENSG00000019582,ENSG00000030582,ENSG00000051523,ENSG00000053918,ENSG00000060558,ENSG00000070190,ENSG00000075884,ENSG00000078579,ENSG00000081237,ENSG00000082074,ENSG00000086730,ENSG00000089639,ENSG00000089820,ENSG00000095585,ENSG00000095970,ENSG00000096996,ENSG00000100365,ENSG00000100368,ENSG00000101096,ENSG00000101336,ENSG00000103490,ENSG00000104081,ENSG00000104894,ENSG00000104974,ENSG00000105122,ENSG00000105246,ENSG00000105366,ENSG00000105383,ENSG00000106799,ENSG00000107099,ENSG00000110057,ENSG00000110324,ENSG00000110876,ENSG00000111348,ENSG00000111679,ENSG00000112799,ENSG00000114013,ENSG00000115318,ENSG00000115325,ENSG00000117676,ENSG00000118508,ENSG00000119535,ENSG00000121691,ENSG00000121933,ENSG00000123329,ENSG00000123338,ENSG00000124491,ENSG00000125730,ENSG00000127084,ENSG00000128604,ENSG00000129667,ENSG00000130429,ENSG00000131080,ENSG00000132965,ENSG00000137161,ENSG00000137462,ENSG00000137752,ENSG00000137841,ENSG00000139540,ENSG00000139679,ENSG00000140030,ENSG00000140749,ENSG00000140968,ENSG00000141506,ENSG00000141968,ENSG00000142583,ENSG00000143119,ENSG00000143226,ENSG00000143545,ENSG00000146192,ENSG00000148908,ENSG00000150337,ENSG00000150782,ENSG00000154589,ENSG00000155629,ENSG00000155926,ENSG00000156273,ENSG00000156574,ENSG00000159216,ENSG00000159958,ENSG00000160255,ENSG00000161921,ENSG00000162734,ENSG00000163106,ENSG00000163131,ENSG00000163219,ENSG00000164691,ENSG00000165025,ENSG00000165168,ENSG00000167083,ENSG00000167851,ENSG00000167895,ENSG00000168329,ENSG00000168918,ENSG00000169313,ENSG00000169403,ENSG00000169896,ENSG00000170458,ENSG00000170891,ENSG00000171051,ENSG00000171659,ENSG00000171700,ENSG00000171777,ENSG00000171860,ENSG00000172243,ENSG00000172349,ENSG00000172380,ENSG00000173083,ENSG00000174123,ENSG00000174125,ENSG00000174130,ENSG00000174600,ENSG00000175544,ENSG00000175591,ENSG00000179583,ENSG00000180353,ENSG00000180448,ENSG00000181631,ENSG00000182557,ENSG00000182578,ENSG00000184574,ENSG00000185650,ENSG00000186517,ENSG00000186818,ENSG00000187554,ENSG00000196126,ENSG00000196664,ENSG00000196735,ENSG00000197471,ENSG00000198019,ENSG00000198223,ENSG00000203747,ENSG00000204287,ENSG00000204472,ENSG00000213445,ENSG00000223865,ENSG00000231389,ENSG00000233276,ENSG00000235568"	1.76098182853728
"66"	"mediumpurple3"	TRUE	1.86e-06	2413	268	74	0.276	0.031	"GO:0070887"	"BP"	2	"cellular response to chemical stimulus"	3	"ENSG00000010610,ENSG00000012779,ENSG00000019582,ENSG00000051523,ENSG00000053918,ENSG00000060558,ENSG00000078579,ENSG00000081237,ENSG00000095970,ENSG00000096996,ENSG00000100368,ENSG00000101336,ENSG00000103490,ENSG00000105246,ENSG00000106799,ENSG00000107099,ENSG00000110324,ENSG00000110876,ENSG00000111679,ENSG00000112799,ENSG00000114013,ENSG00000119535,ENSG00000121691,ENSG00000123338,ENSG00000124491,ENSG00000128604,ENSG00000131080,ENSG00000132965,ENSG00000137462,ENSG00000137752,ENSG00000139540,ENSG00000140968,ENSG00000141968,ENSG00000142583,ENSG00000143545,ENSG00000148908,ENSG00000150337,ENSG00000150782,ENSG00000156273,ENSG00000156574,ENSG00000159216,ENSG00000159958,ENSG00000160255,ENSG00000161921,ENSG00000163131,ENSG00000165025,ENSG00000165168,ENSG00000168329,ENSG00000168918,ENSG00000169313,ENSG00000169403,ENSG00000169896,ENSG00000170458,ENSG00000171051,ENSG00000171860,ENSG00000172243,ENSG00000172349,ENSG00000174130,ENSG00000174600,ENSG00000175591,ENSG00000179583,ENSG00000180353,ENSG00000182578,ENSG00000185650,ENSG00000187554,ENSG00000196126,ENSG00000196735,ENSG00000198019,ENSG00000198223,ENSG00000204287,ENSG00000204472,ENSG00000223865,ENSG00000231389,ENSG00000233276"	3.10235845936282
"67"	"mediumpurple3"	TRUE	5.79e-06	1988	268	64	0.239	0.032	"GO:0071310"	"BP"	2	"cellular response to organic substance"	4	"ENSG00000010610,ENSG00000012779,ENSG00000019582,ENSG00000053918,ENSG00000060558,ENSG00000078579,ENSG00000081237,ENSG00000095970,ENSG00000096996,ENSG00000100368,ENSG00000101336,ENSG00000103490,ENSG00000105246,ENSG00000106799,ENSG00000107099,ENSG00000110324,ENSG00000110876,ENSG00000111679,ENSG00000112799,ENSG00000114013,ENSG00000119535,ENSG00000124491,ENSG00000128604,ENSG00000131080,ENSG00000137462,ENSG00000137752,ENSG00000139540,ENSG00000140968,ENSG00000141968,ENSG00000142583,ENSG00000143545,ENSG00000148908,ENSG00000150337,ENSG00000150782,ENSG00000156574,ENSG00000159216,ENSG00000159958,ENSG00000160255,ENSG00000163131,ENSG00000165025,ENSG00000168329,ENSG00000168918,ENSG00000169313,ENSG00000169403,ENSG00000169896,ENSG00000170458,ENSG00000171051,ENSG00000172243,ENSG00000172349,ENSG00000174130,ENSG00000175591,ENSG00000179583,ENSG00000180353,ENSG00000182578,ENSG00000185650,ENSG00000187554,ENSG00000196126,ENSG00000196735,ENSG00000198019,ENSG00000198223,ENSG00000204287,ENSG00000204472,ENSG00000223865,ENSG00000231389"	3.35849520540692
